[14:53:06] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[14:53:06] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[14:53:06] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_311, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_311
[14:53:06] [main/DEBUG] [FML]: Java classpath at launch is:
[14:53:06] [main/DEBUG] [FML]:     server.jar
[14:53:06] [main/DEBUG] [FML]: Java library path at launch is:
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\system32
[14:53:06] [main/DEBUG] [FML]:     C:\Windows
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\OpenSSH\
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[14:53:06] [main/DEBUG] [FML]:     C:\dev\src\Git\cmd
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39\Scripts\
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39\
[14:53:06] [main/DEBUG] [FML]:     C:\Users\PC\AppData\Local\Microsoft\WindowsApps
[14:53:06] [main/DEBUG] [FML]:     C:\dev\ides\PyCharm Community Edition 2021.1.3\bin
[14:53:06] [main/DEBUG] [FML]:     
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39_selenium\chromedriver.exe
[14:53:06] [main/DEBUG] [FML]:     C:\Users\PC\AppData\Local\Google\Cloud SDK\google-cloud-sdk\bin
[14:53:06] [main/DEBUG] [FML]:     .
[14:53:06] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: C:\Users\PC\Desktop\Server\libraries
[14:53:06] [main/DEBUG] [FML]: Cleaning up mods folder: .\mods
[14:53:06] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[14:53:06] [main/DEBUG] [FML]:   Adding BetterMineshaftsForge-1.12.2-2.2.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding betternether-0.1.8.6.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding BetterQuesting-3.5.329.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding BetterTabs-1.0.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding better_survival-1.4.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding BlockOverlayFix-1.12.2-1.0.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Bloodmoon-MC1.12.2-1.5.3.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding BNBGamingLib-1.12.2-2.17.6.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Born In A Barn V1.8-1.12-1.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Bountiful+Baubles-1.12.2-0.1.8.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Bountiful-1.12.2-2.2.3.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding BQTweaker-1.3.3.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding BQ_Multiblock_Structure_Integration-1.0.7.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding callablehorses-1.12.2-1.1.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding carrotslib-mc1.12.2-1.0.0b1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding carryon-1.12.2-1.12.6.20.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Charm-1.12.2-1.4.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ChunkAnimator-MC1.12-1.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding classyhats-1.6.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding CollisionDamage-1.2.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding comforts-1.12.2-1.4.1.3.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding CompatSkills-1.12.2-1.17.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ContentTweaker-1.12.2-4.10.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Controlling-3.0.8.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding CoralReef-2.5-1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding corpsecomplex-1.12.2-1.0.12.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding craftablechainmail-1.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding CraftableHorseArmour-1.3.0-1.12.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding CraftTweaker2-1.12-4.1.20.674.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding CreativeCore_v1.10.70_mc1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding CustomMainMenu-MC1.12.2-2.0.9.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding defiledlands-1.12.2-1.4.3.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding disenchanter[1.12]1.8.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding DoomlikeDungeons-1.14.11-MC1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding DynamicSurroundings-1.12.2-3.6.2.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding DynamicSurroundingsHuds-1.12.2-3.6.0.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding DynamicTrees-1.12.2-0.9.27.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding dynamictreesdefiledlands-1.12.2-1.0.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding DynamicTreesTraverse-1.12.2-2.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ElenaiDodge-1.12.2-2.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding EnchantmentDescriptions-1.12.2-1.1.20.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding EnhancedVisuals_v1.4.4_mc1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding EntityCulling-1.12.2-4.2.5.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding FamiliarFauna-1.12.2-1.0.11.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding FancyBlockParticles-1.12.x-2.4.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding FantasticLib-1.12.2.047.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding firstaid-1.6.20.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding FishingMadeBetter-1.12.2-2.2.4.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding foamfix-0.10.14-1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding FoodExpansion1.3.3-1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ForgeEndertech-1.12.2-4.5.6.0-build.0619.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Forgelin-1.8.4.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding forgottenitems-1.12.2-1.3.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding FriendlyEndermite_v1.0.1_mc1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding fxcontrol-1.12-0.1.15.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding GlobalGameRules-1.12.2-2.2.7.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding GooglyEyes-1.12.2-7.1.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding grapplemod-1.12.2-v12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding iceandfire-1.7.1-1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding iChunUtil-1.12.2-7.2.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding InfernalMobs-1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Inspirations-1.12.2-0.2.9.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding InventoryTweaks-1.64+dev.151.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ISeeDragons-1.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ItemPhysic_Full_1.4.37_mc1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding itlt-1.12.x-1.0.4.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding IvToolkit-1.3.3-1.12.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding jei_1.12.2-4.16.1.302.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Level Up! 2-1.1.23-1.12.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding librarianlib-1.12.2-4.22.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding llibrary-1.7.20-1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding LoadingScreens-1.12.2-0.3.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Locks-1.12.2-3.0.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding LootTweaker-0.3.1+MC1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding lostcities-1.12-2.0.22.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding lycanitesmobs-1.12.2-2.0.8.5.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding MainMenuScale-1.3.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Mantle-1.12-1.3.3.55.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding mcw-bridges-1.0.6b-mc1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding MmmMmmMmmMmm-1.12-1.14.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding MoBends_1.12.2-1.2.1-19.12.21.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding modtweaker-4.0.20.5.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding MouseTweaks-2.10.1-mc1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding MTLib-3.0.7.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding MultiMine-1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Neat 1.4-17.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding notreepunching-2.0.21.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding OreLib-1.12.2-3.6.0.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding particleculling-1.12.2-v1.3.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding phosphor-1.12.2-0.2.6+build50-universal.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding pigstep-1.12.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Placebo-1.12.2-1.6.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding playerbosses-1.12.2-1.1.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding PotionCore-1.9_for_1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding PotionFingers-r1.0-8.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding QualityTools-1.0.7_for_1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Quark-r1.6-179.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding RealBench-1.12.2-1.3.3.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding RealisticTorches-1.12.2-2.1.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding RebornCore-1.12.2-3.19.5-universal.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding RecurrentComplex-1.4.8.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Reskillable-1.12.2-1.13.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ResourceLoader-MC1.12.1-1.5.3.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding RLTweaker-1.12.2-0.5.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding RoguelikeDungeonsFnarEdition-1.12.2-2.4.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding roughTweaks0.2.4-1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Ruins-1.12.2.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding rustic-1.1.7.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ScalingHealth-1.12.2-1.3.42+147.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SereneSeasons-1.12.2-1.2.18-universal.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SetBonus-1.12.2.020.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ShieldBreak-1.0.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SilentLib-1.12.2-3.0.14+168.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SimpleDifficulty-1.12.2-0.3.9.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding sit-1.12.2-v1.3.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SnowRealMagic-1.12.2-0.6.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SoManyEnchantments-0.5.5.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SoundFilters-0.12.1_for_1.12.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding spartandefiled-1.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding spartanfire-0.05.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SpartanHUDBaubles-1.12.2-1.0.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SpartanShields-1.12.2-1.5.5.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SpartanWeaponry-1.12.2-1.4.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SpawnerControl-1.6.3b.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding SRParasites-1.12.2v1.9.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding StandardExpansion-3.4.173.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding switchbow-1.6.8.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding TickProfiler-1.12-0.0.10.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding tnt_utilities-mc1.12-1.2.3.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Toast Control-1.12.2-1.8.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding ToolBelt-1.12.2-1.9.14.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Traverse-1.12.2-1.6.0-69.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Trinkets and Baubles-0.31.4.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding trumpetskeleton-1.12-1.0.2.1.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding tschipplib-1.12.2-1.1.7.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding tumbleweed-1.12-0.4.7.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding VariedCommodities_1.12.2-(13Jan22).jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding Waystones_1.12.2-4.1.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding WearableBackpacks-1.12.2-3.1.4.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding WolfArmorAndStorage-3.8.1+1.12.2.alpha.1-SNAPSHOT-signed.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding XPFromHarvest-1.12.2-1.2.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding xptome-1.12.2-v1.1.6.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding YungsLaw-1.12.2-1.0.4.jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding [___MixinCompat-0.8___].jar to the mod list
[14:53:06] [main/DEBUG] [FML]:   Adding _MixinBootstrap-1.1.0.jar to the mod list
[14:53:06] [main/DEBUG] [FML]: Examining for coremod candidacy # LibLoader.jar
[14:53:06] [main/TRACE] [FML]: Adding # LibLoader.jar to the list of known coremods, it will not be examined again
[14:53:06] [main/DEBUG] [FML]: Instantiating coremod class LibLoader
[14:53:06] [main/TRACE] [FML]: coremod named LibLoader is loading
[14:53:06] [main/WARN] [FML]: The coremod org.minimallycorrect.libloader.LibLoader does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[14:53:06] [main/WARN] [FML]: The coremod LibLoader (org.minimallycorrect.libloader.LibLoader) is not signed!
[14:53:06] [ForkJoinPool.commonPool-worker-13/INFO] [LibLoader]: Downloading library org.javassist.javassist-3.22.0-CR1 from https://jcenter.bintray.com/org/javassist/javassist/3.22.0-CR1/javassist-3.22.0-CR1.jar. Expected hash: 1a955bad6b2755153f5abb8ee808b4ac002dc26f8d9c391ebba5d6743d5dd06efc2a1dcb70e5eac0396696f7583ea89f6b5d8c05f971f54f2d56a12a2bb50e82
[14:53:06] [ForkJoinPool.commonPool-worker-2/INFO] [LibLoader]: Downloading library me.nallar.whocalled.WhoCalled-1.1 from https://jcenter.bintray.com/me/nallar/whocalled/WhoCalled/1.1/WhoCalled-1.1.jar. Expected hash: 6d4275e1b41ba7ce297ccb00db0afda0e5add3e07aea80220550d11a90d9a1fe01340d3f44c7d9fe67f463c96a0a6df233a28df882515bb05834868cdcdbc04f
[14:53:06] [ForkJoinPool.commonPool-worker-3/INFO] [LibLoader]: Downloading library org.minimallycorrect.javatransformer.JavaTransformer-1.8.3 from https://jcenter.bintray.com/org/minimallycorrect/javatransformer/JavaTransformer/1.8.3/JavaTransformer-1.8.3.jar. Expected hash: b7333555b0ed9c178895b8e6a53ab0f1bb9c602fbe0d355563fc5e17a39e0fb4fa439f68b8848852735b8f06cdee378f06ba6049523c9270d9683dd329a209f0
[14:53:06] [ForkJoinPool.commonPool-worker-1/INFO] [LibLoader]: Downloading library com.eclipsesource.minimal-json.minimal-json-0.9.4 from https://jcenter.bintray.com/com/eclipsesource/minimal-json/minimal-json/0.9.4/minimal-json-0.9.4.jar. Expected hash: e9bbb53aa9c4b8275866a71e9bd83b0d7f64ac2d9417b52159c5b304807e73fef37f0c2eec03c00c6edf8b7c29ea20bf0bc5d30c644ad5ed033a3963296fa086
[14:53:06] [main/INFO] [LibLoader]: Downloading library com.github.javaparser.javaparser-core-3.2.4 from https://jcenter.bintray.com/com/github/javaparser/javaparser-core/3.2.4/javaparser-core-3.2.4.jar. Expected hash: e9ecfe1bd5b9e0532d88093ba565e1420a694b10353243e1c9ba0a32c2aa5a743442df532deb5deeb6d8ab1c3c541e440cc57f1d64b86263e4b1207ed6c12163
[14:53:07] [main/INFO] [LibLoader]: Downloading library org.json.json-20090211 from https://jcenter.bintray.com/org/json/json/20090211/json-20090211.jar. Expected hash: ea18db6a9b2db4753bbabfde3ebf2159c0bb71dc8ac5f8a7b6ace9666b0b82a04927952db7c9285ace05301bd2cee289d8ba022a4229550de6ba0099659a37d7
[14:53:07] [main/INFO] [LibLoader]: Found libs:
[com.eclipsesource.minimal-json.minimal-json-0.9.4
org.javassist.javassist-3.22.0-CR1
org.minimallycorrect.modpatcher.ModPatcher-1.12-SNAPSHOT
org.minimallycorrect.mixin.Mixin-1.0-SNAPSHOT
com.github.javaparser.javaparser-core-3.2.4
org.json.json-20090211
me.nallar.whocalled.WhoCalled-1.1
me.nallar.JavaPatcher-1.8
org.minimallycorrect.javatransformer.JavaTransformer-1.8.3]
[14:53:07] [main/DEBUG] [FML]: Enqueued coremod LibLoader
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy [___MixinCompat-0.8___].jar
[14:53:07] [main/INFO] [FML]: Loading tweaker org.spongepowered.asm.launch.MixinTweaker from [___MixinCompat-0.8___].jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy _MixinBootstrap-1.1.0.jar
[14:53:07] [main/INFO] [FML]: Loading tweaker org.spongepowered.asm.launch.MixinTweaker from _MixinBootstrap-1.1.0.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy AdHooks-1.12.2-3.3.1.0-build.0626.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in AdHooks-1.12.2-3.3.1.0-build.0626.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy Advanced-Fishing-1.12.2-1.3.3.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in Advanced-Fishing-1.12.2-1.3.3.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy AIReducer-1.12.2-0.3.0.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in AIReducer-1.12.2-0.3.0.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy alcatrazcore-1.0.4.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in alcatrazcore-1.0.4.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy antiqueatlas-1.12.2-4.6.3.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in antiqueatlas-1.12.2-4.6.3.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy anvilpatch-1.1.1.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in anvilpatch-1.1.1.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy Aquaculture-1.12.2-1.6.8.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in Aquaculture-1.12.2-1.6.8.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy armorunder-mc1.12.2-1.0.0.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in armorunder-mc1.12.2-1.0.0.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy astikorcarts-1.12.2-0.1.2.8.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in astikorcarts-1.12.2-0.1.2.8.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy AutoRegLib-1.3-32.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in AutoRegLib-1.3-32.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy base-1.12.2-3.14.0.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in base-1.12.2-3.14.0.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy BattleTowers-1.12.2.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in BattleTowers-1.12.2.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy Baubles-1.12-1.5.2.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in Baubles-1.12-1.5.2.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy BedBreakBegone-1.0.1.jar
[14:53:07] [main/INFO] [FML]: Loading tweaker org.spongepowered.asm.launch.MixinTweaker from BedBreakBegone-1.0.1.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy better_survival-1.4.1.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in better_survival-1.4.1.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy bettercaves-1.12.2-2.0.4.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in bettercaves-1.12.2-2.0.4.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy BetterCombat-1.12.2-1.5.6.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in BetterCombat-1.12.2-1.5.6.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy BetterFoliage-MC1.12-2.3.3.jar
[14:53:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in BetterFoliage-MC1.12-2.3.3.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[14:53:07] [main/DEBUG] [FML]: Instantiating coremod class BetterFoliageLoader
[14:53:07] [main/DEBUG] [FML]: The coremod mods.betterfoliage.loader.BetterFoliageLoader requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[14:53:07] [main/WARN] [FML]: The coremod BetterFoliageLoader (mods.betterfoliage.loader.BetterFoliageLoader) is not signed!
[14:53:07] [main/DEBUG] [FML]: Enqueued coremod BetterFoliageLoader
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy BetterMineshaftsForge-1.12.2-2.2.1.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in BetterMineshaftsForge-1.12.2-2.2.1.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy betternether-0.1.8.6.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in betternether-0.1.8.6.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy BetterQuesting-3.5.329.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in BetterQuesting-3.5.329.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy BetterTabs-1.0.2.jar
[14:53:07] [main/DEBUG] [FML]: Not found coremod data in BetterTabs-1.0.2.jar
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy BlockOverlayFix-1.12.2-1.0.0.jar
[14:53:07] [main/DEBUG] [FML]: Mod BlockOverlayFix-1.12.2-1.0.0.jar has ModSide meta-inf value CLIENT, and we're SERVER It will be ignored
[14:53:07] [main/DEBUG] [FML]: Examining for coremod candidacy Bloodmoon-MC1.12.2-1.5.3.jar
[14:53:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in Bloodmoon-MC1.12.2-1.5.3.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[14:53:07] [main/DEBUG] [FML]: Instantiating coremod class LoadingPlugin
